id	org	district	locale	office	seatnum	subdist	name	elected	party	votes_C	pct	termlen	open	Res	Part	web	email	phone	address	headshot	Status
6185	city-cou	71140	saline		6	0	Jenn Harmount	2025-11-04	N	1481	21	2				www.cityofsaline.org/government/elected_officials/city_council/index.php	jharmount@cityofsaline.org	734-429-4907 x3004	100 N Harris Street, Saline, Michigan 48176	https://thesuntimesnews.com/wp-content/uploads/2025/10/FEATURED-9-scaled.png	
2051	schl-cou	30660	saline		1	0	M. Aramide Boatswain	2020-11-03	N	6951	50	6	Y			www.salineschools.org/district-resources/board-of-education/biographies	boatswainm@gmail.com	(734) 769-3175	7265 North Ann Arbor St  Saline, MI 48176		
2052	schl-cou	30660	saline		2	0	Darcy Berwick	2024-11-05	N	7355	15	4				www.salineschools.org/district-resources/board-of-education/biographies		734-401-4000	7265 North Ann Arbor St Saline, MI 48176		
2053	schl-cou	30660	saline		3	0	Brad Gerbe	2024-11-05	N	7826	16	4				www.salineschools.org/district-resources/board-of-education/biographies	bgerbe@gmail.com	734-401-4000	7265 North Ann Arbor St  Saline, MI 48176		
7238	schl-cou	30660	saline		4	0	Timothy Austin	2022-11-08	N	6727	25	4	Y			www.salineschools.org/district-resources/board-of-education/biographies	tj@austinenergy.com	734-401-4000	7265 North Ann Arbor St  Saline, MI 48176		
7239	schl-cou	30660	saline		5	0	Michael McVey	2022-11-08	N	6557	24	4	Y			www.salineschools.org/district-resources/board-of-education/biographies	mcveym@salineschools.org	734-401-4000	7265 North Ann Arbor St  Saline, MI 48176	https://salineschools-cdn.fxbrt.com/downloads/_acct_/00/00/24/01/d5897471d6f64ad696f43e90db3ace18.png	
7240	schl-cou	30660	saline		6	0	Lauren Gold	2022-11-08	N	7319	52	4			P	www.salineschools.org/district-resources/board-of-education/biographies		734-401-4000	7265 North Ann Arbor St  Saline, MI 48176	https://salineschools-cdn.fxbrt.com/downloads/_acct_/00/00/24/01/d5897471d6f64ad696f43e90db3ace18.png	
9091	schl-cou	30660	saline		7	0	Jennifer Steben	2024-11-05	N	7052	15	4				www.salineschools.org/district-resources/board-of-education/biographies		734-401-4000	7265 North Ann Arbor St  Saline, MI 48176		
9092	schl-cou	30660	saline		8	0	Jason Tizedes	2024-11-05	N	6657	14	4				www.salineschools.org/district-resources/board-of-education/biographies		734-401-4000	7265 North Ann Arbor St Saline, MI 48176	https://salineschools-cdn.fxbrt.com/downloads/_acct_/00/00/24/01/d5897471d6f64ad696f43e90db3ace18.png	
2810	town	71160	saline	town-clerk	1	0	Kelly Marion	2024-11-05	R	1057	100	4				salinetownship.org	salinetownship@gmail.com	734-429-9968	4254 Arkona Saline, Michigan  48176	https://thesuntimesnews.com/wp-content/uploads/2025/02/Saline-Township-public-notice.png	
3478	town	71160	saline	town-super	1	0	James C. Marion	2024-11-05	R	1044	100	4				salinetownship.org	salinetownship@gmail.com	734-429-5155	8991 Marion Rd, Saline, MI 48176		
4099	town	71160	saline	town-treas	1	0	Jennifer Zink	2024-11-05	R	1046	100	4				salinetownship.org	treasurersalinetwp@gmail.com	734-645-4168	7186 Klager Road, Saline, MI 48176		
5101	town-cou	71160	saline	council	1	0	Tom P. Hammond	2024-11-05	R	1007	50	4				salinetownship.org	salinetownship@gmail.com	734-323-2110	13076 Macon Rd, Saline, MI 48176		
5102	town-cou	71160	saline	council	2	0	Robert J. Marion	2024-11-05	R	972	49	4				salinetownship.org	salinetownship@gmail.com	734-429-4869	3150 Arkona Rd., Saline, MI 48176		
2817	town	71940	scio	town-clerk	1	0	Jessica M. Flintoft	2024-11-05	D	8818	100	4				www.sciotownship.org	jflintoft@sciotownship.org	734-369-9400 x407	827 North Zeeb Road Ann Arbor, Michigan  48103		
3485	town	71940	scio	town-super	1	0	Jillian Michele Kerry	2024-11-05	D	8803	100	4				www.sciotownship.org	jilliankerry@icloud.com	(734) 487-3363	827 North Zeeb Road, Ann Arbor, MI 48103	https://thesuntimesnews.com/wp-content/uploads/2024/09/Scio-Township-Hall.jpg	
4106	town	71940	scio	town-treas	1	0	Ryan Yaple	2024-11-05	D	8707	100	4				www.sciotownship.org	ryaple@yahoo.com	(734) 369-9400	827 North Zeeb Road, Ann Arbor, MI 48103		
5116	town-cou	71940	scio	council	1	0	Kathleen Brant	2024-11-05	D	8250	25	4				www.sciotownship.org	townshipboard@sciotownship.org	734-369-9400	827 North Zeeb Road, Ann Arbor, MI 48103		
5117	town-cou	71940	scio	council	2	0	Judy DeVooght Moenck	2024-11-05	D	8099	24	4				www.sciotownship.org	jdmoenck@gmail.com	734-369-9400	827 North Zeeb Road, Ann Arbor, MI 48103		
5118	town-cou	71940	scio	council	3	0	Kathleen Knol	2024-11-05	D	8147	24	4				www.sciotownship.org	kknol@sciotownship.org	(734) 369-9400	827 North Zeeb Road, Ann Arbor, MI 48103		
5119	town-cou	71940	scio	council	4	0	John W. Reiser	2024-11-05	D	8148	24	4				www.sciotownship.org	townshipboard@sciotownship.org	734-369-9400	827 North Zeeb Road, Ann Arbor, MI 48103		
2822	town	72760	sharon	town-clerk	1	0	Michelle Mrocko	2024-11-05	N	600	100	4				sharontownship.org	clerk@sharontownship.org	734-428-7591	18010 W. Pleasant Lake Rd. Manchester, Michigan  48158		
3490	town	72760	sharon	town-super	1	0	Katharyn Spiegel	2024-11-05	N	595	100	4				sharontownship.org	supervisor@sharontownship.org	(734) 428-7591	18010 Pleasant Lake Rd, Manchester, MI 48158		
4111	town	72760	sharon	town-treas	1	0	Brian Brickley	2024-11-05	N	576	100	4				sharontownship.org	treasurer@sharontownship.org	734-428-7591	18010 Pleasant Lake Rd, Manchester, MI 48158		
5126	town-cou	72760	sharon	council	1	0	Anna K. Harvey	2024-11-05	N	468	37	4				sharontownship.org	trustee1@sharontownship.org	734-428-7591	18010 Pleasant Lake Rd, Manchester, MI 48158		
5127	town-cou	72760	sharon	council	2	0	Trudi Cooper	2024-11-05	N	451	36	4				sharontownship.org	trustee1@sharontownship.org	734-428-9217	18010 Pleasant Lake Rd, Manchester, MI 48158		
2073	schl-cou	32250	south lyon		1	0	Anthony R. Abbate	2020-11-03	N	10260	36	6	Y			www.slcs.us/board_of_education/board_members	abbatea@slcs.us	248-573-8127	345 South Warren, South Lyon, MI 48178		
2074	schl-cou	32250	south lyon		2	0	Daniel Schwegler	2020-11-03	N	8704	31	6	Y			www.slcs.us/board_of_education/board_members	schweglerd@slcs.us	248-573-8127	345 South Warren, South Lyon, MI 48178		
2075	schl-cou	32250	south lyon		3	0	Martin Leftwich	2020-11-03	N	8103	29	6	Y			www.slcs.us/board_of_education/board_members	leftwichm@slcs.us	248-573-8127	345 South Warren, South Lyon, MI 48178		
2076	schl-cou	32250	south lyon		4	0	Jennifer Urtel	2024-11-05	N	8770	33	6				www.slcs.us/board_of_education/board_members	urtelj@slcs.us	248-573-8127	345 South Warren, South Lyon, MI 48178		
7254	schl-cou	32250	south lyon		5	0	Patrick Maguire	2022-11-08	N	8018	32	6				www.slcs.us/board_of_education/board_members	maguirep@slcs.us	248-573-8127	345 South Warren, South Lyon, MI 48178	http://www.patrickmaguire.com/uploads/7/9/2/1/79219480/published/copy-of-patrick4.jpg?1657225890	
7255	schl-cou	32250	south lyon		6	0	Stephanie Junkulis-Pierce	2022-11-08	N	5900	24	6				www.slcs.us/board_of_education/board_members	sjunkulis@gmail.com	248-573-8127	345 South Warren, South Lyon, MI 48178		
9104	schl-cou	32250	south lyon		7	0	Teresa Laszlo	2024-11-05	N	9054	34	6				www.slcs.us/board_of_education/board_members	laszlot@slcs.us	248-573-8127	345 South Warren, South Lyon, MI 48178		
2108	schl-cou	33030	stockbridge		1	0	Jill Marie Ogden	2024-11-05	N	2237	53	6				www.panthernet.net/our-district/boardofeducation	jillredfield1@gmail.com	734-223-6548	100 Price Avenue Ste. A Stockbridge, MI 49285		
2109	schl-cou	33030	stockbridge		2	0	Cynthia Sue Lance	2020-11-03	W	2	0	6	Y			www.panthernet.net/our-district/boardofeducation		(517) 851-7188	100 Price Avenue Ste. A Stockbridge, MI 49285		
2110	schl-cou	33030	stockbridge		3	0	Kary Gee	2020-11-03	N	864	55	6	Y			www.panthernet.net/our-district/boardofeducation	coniferkary@gmail.com	517-206-7503	100 Price Avenue Ste. A Stockbridge, MI 49285		
2111	schl-cou	33030	stockbridge		4	0	Keven Numinen	2020-11-03	N	694	44	6	Y			www.panthernet.net/our-district/boardofeducation	knuminen@gmail.com	313-244-7358	100 Price Avenue Ste. A Stockbridge, MI 49285		
7282	schl-cou	33030	stockbridge		5	0	Carrie E. Graham	2022-11-08	N	1828	52	6				www.panthernet.net/our-district/boardofeducation	carrieegraham@yahoo.com	734-323-1181	100 Price Avenue Ste. A Stockbridge, MI 49285		
7283	schl-cou	33030	stockbridge		6	0	Erin L. Gancer	2022-11-08	N	1654	47	6				www.panthernet.net/our-district/boardofeducation	gancere@panthernet.net	313-702-1574	100 Price Avenue Ste. A Stockbridge, MI 49285		
9140	schl-cou	33030	stockbridge		7	0	Richard D. Ramalia III	2024-11-05	N	1800	43	6				www.panthernet.net/our-district/boardofeducation	rramaliaiii@gmail.com	(517) 851-7188	100 Price Avenue Ste. A Stockbridge, MI 49285		
2863	town	77560	superior	town-clerk	1	0	Angela Robinson	2024-11-05	D	6264	100	4				https://superiortownship.org/government/staff-directory/	arobinson@superior-twp.org	(734) 482-6099	3040 North Prospect, Superior Township, MI 48198		
2999	town	77560	superior	town-park	1	0	Matthew Yahyai	2024-11-05	N	1618	4	4				https://superiortownship.org/government/parks-recreation-commission/		(734) 844-4238	575 E. Clark Road, Ypsilanti, MI 48198		
3531	town	77560	superior	town-super	1	0	Emily Dabish Yahkind	2024-11-05	D	6255	100	4				https://superiortownship.org/team/supervisor-emily-dabish-yahkind/	emilyy27@gmail.com	(734) 482-6099	3040 North Prospect Rd., Superior Township, MI 48198		
4152	town	77560	superior	town-treas	1	0	Lisa Lewis	2024-11-05	D	6207	100	4				superiortownship.org/team/lisa-a-lewis	llewis@superior-twp.org	734-482-6099	3040 North Prospect, Superior Township, MI 48198	https://superiortownship.org/wp-content/uploads/2021/03/Lewis_Lisa_5x7_2021-e1698939630890.jpg	
5202	town-cou	77560	superior	council	1	0	Sarah Devereaux	2024-11-05	D	5742	25	4				https://superiortownship.org/government/staff-directory/		(734) 482-6099	3040 North Prospect, Superior Township, MI 48198		
5203	town-cou	77560	superior	council	2	0	Dana Greene Jr.	2024-11-05	D	5700	25	4				https://superiortownship.org/government/staff-directory/	greenedana@gmail.com	(734) 482-6099	3040 North Prospect, Superior Township, MI 48198		
5204	town-cou	77560	superior	council	3	0	Brenda L. McKinney	2024-11-05	D	5755	25	4				https://superiortownship.org/government/staff-directory/		(734) 482-6099	3040 North Prospect, Superior Township, MI 48198		
5205	town-cou	77560	superior	council	4	0	Ken Schwartz	2024-11-05	D	5582	24	4				https://superiortownship.org/government/board-of-trustees/	kenschwartz@superior-twp.org	(734) 482-6099	3040 North Prospect, Superior Township, MI 48198	https://superiortownship.org/wp-content/uploads/2016/10/Schwartz_Ken_5x7-1440x868.jpg	
2868	town	77800	sylvan	town-clerk	1	0	Douglas Jackson	2024-11-05	D	1521	100	4				sylvantownshipmi.gov/clerk	clerk@sylvantownship.gov	734-475-8890 x116	18027 Old US-12, Chelsea, MI 48118	https://www.cityofjackson.org/ImageRepository/Document?documentId=11834	
3536	town	77800	sylvan	town-super	1	0	Amanda Nimke	2024-11-05	D	1499	61	4				sylvantownshipmi.gov/supervisor	supervisor@sylvantownshipmi.gov	734-475-8890 x114	18027 Old US-12, Chelsea, MI 48118	https://sylvantownshipmi.gov/wp-content/uploads/2022/06/Amanda-Nimke-headshot.jpg	
4157	town	77800	sylvan	town-treas	1	0	Sandra J. Egeler	2024-11-05	D	1357	55	4				sylvantownshipmi.gov/treasurer	treasurer@sylvantownship.gov	734-475-8890 x117	18027 Old US-12, Chelsea, MI 48118	https://sylvantownshipmi.gov/wp-content/uploads/2023/03/sandie.jpeg	
5211	town-cou	77800	sylvan	council	1	0	Sandra E. Schulze	2024-11-05	D	1391	48	4				https://sylvantownshipmi.gov/zoning-board-of-appeals/	info@sylvantownshipmi.gov	(734) 475-8890	18027 Old US 12, Chelsea, Michigan 48118-9673		
5212	town-cou	77800	sylvan	council	2	0	Kurt Koseck	2024-11-05	D	1490	51	4				sylvantownshipmi.gov/trustees	kkoseck@sylvantownshipmi.gov	734-475-8890	18027 Old US-12, Chelsea, MI 48118		
2142	schl-cou	34560	van buren		1	0	David W. Shall	2024-11-05	N	8563	18	4				www.vanburenschools.net/page/members	dshall@vanburenschools.net	734-697-9123	555 W. Columbia Ave. Belleville, MI 48111		
2143	schl-cou	34560	van buren		2	0	Dionne Falconer	2024-11-05	N	11026	23	4				www.vanburenschools.net/page/members	dfalconer@vanburenschools.net	734-697-9123	555 W. Columbia Ave. Belleville, MI 48111		
2144	schl-cou	34560	van buren		3	0	Victor DeLibera	2024-11-05	N	9017	18	4				www.vanburenschools.net/page/members	vdelibera@vanburenschools.net	734-697-9123	555 W. Columbia Ave. Belleville, MI 48111		
2145	schl-cou	34560	van buren		4	0	Wade Fields	2024-11-05	N	9507	20	4				www.vanburenschools.net/page/members	wfields@vanburenschools.net	734-697-9123	555 W. Columbia Ave. Belleville, MI 48111		
7318	schl-cou	34560	van buren		5	0	Amy T. Pearce	2022-11-08	N	10141	26	4	Y			www.vanburenschools.net/page/members	apearce@vanburenschools.net	734-697-9123	555 W. Columbia Ave. Belleville, MI 48111		
7319	schl-cou	34560	van buren		6	0	Calvin H. Hawkins Jr.	2022-11-08	N	7125	18	4	Y			www.vanburenschools.net/page/members	chawkins@vanburenschools.net	734-697-9123	555 W. Columbia Ave. Belleville, MI 48111		
7320	schl-cou	34560	van buren		7	0	Darlene Loyer Gerick	2022-11-08	N	8665	22	4	Y			www.vanburenschools.net/page/members	dgerick@vanburenschools.net	734-697-9123	555 W. Columbia Ave. Belleville, MI 48111		
2922	town	85100	webster	town-clerk	1	0	Barbara Calleja	2024-11-05	D	2434	70	4				https://twp.webster.mi.us/government/boards___commissions/webster_township_parks_committee.php	bcalleja@webstermi.us	(734) 780-6509	5665 Webster Church Rd., Dexter, MI 48130		
3590	town	85100	webster	town-super	1	0	L. Michael DeAngelo	2024-11-05	D	2503	53	4				https://twp.webster.mi.us/government/boards___commissions/webster_township_parks_committee.php		(313) 387-2705	15145 Beech Daly Road, Redford Township, MI 48239		
4210	town	85100	webster	town-treas	1	0	John Scharf	2024-11-05	N	1338	53	4				www.twp.webster.mi.us	jscharf@webstermi.us	734-426-5103	5665 Webster Church Rd, Dexter, MI 48130		
5301	town-cou	85100	webster	council	1	0	Dan Munzel	2024-11-05	D	2526	14	4				www.twp.webster.mi.us	dmunzel@webstermi.us	734-426-5103	5665 Webster Church Rd, Dexter, MI 48130		
5302	town-cou	85100	webster	council	2	0	Brant Savander	2024-11-05	D	2227	12	4				www.twp.webster.mi.us	bsavander@webstermi.us	734-426-5103	5665 Webster Church Rd, Dexter, MI 48130		
5303	town-cou	85100	webster	council	3	0	Jeff Harms	2024-11-05	D	2299	13	4				www.twp.webster.mi.us	jharms@webstermi.us	734-426-5103	5665 Webster Church Rd, Dexter, MI 48130		
5304	town-cou	85100	webster	council	4	0	Shelly Vrsek	2024-11-05	D	2379	13	4				www.twp.webster.mi.us	svrsek@webstermi.us	734-426-5103	5665 Webster Church Rd, Dexter, MI 48130		
2206	schl-cou	36330	whitmore lake		1	0	Lee Cole	2020-11-03	N	1765	47	6	Y			www.wlps.net/board-members	lee.cole@wlps.net	734-449-4464	8845 Main Street  Whitmore Lake, MI 48189		
2207	schl-cou	36330	whitmore lake		2	0	Lisa C. McCully	2020-11-03	N	1958	52	6	Y			www.wlps.net/board-members	lisa.mccully@wlps.net	734-449-4464	8845 Main Street  Whitmore Lake, MI 48189	https://www.wlps.net/wp-content/uploads/2021/07/lisa_mccully-scaled.jpg	
7369	schl-cou	36330	whitmore lake		3	0	Michelle Lee Kritzman	2022-11-08	N	1448	28	6				www.wlps.net/board-members	shelli.kritzman@wlps.net	734-449-4464	8845 Main Street  Whitmore Lake, MI 48189		
7370	schl-cou	36330	whitmore lake		4	0	John W. Meadows Jr.	2022-11-08	N	1219	24	6				www.wlps.net/board-members	john.meadows@wlps.net	734-449-4464	8845 Main Street  Whitmore Lake, MI 48189		
7371	schl-cou	36330	whitmore lake		5	0	Frank Zolenski	2022-11-08	N	1278	25	6				www.wlps.net/board-members	Frank.zolenski@wlps.net	734-449-4464	8845 Main Street  Whitmore Lake, MI 48189	https://www.wlps.net/wp-content/uploads/2022/02/Frank-Zolenski.jpg	
7372	schl-cou	36330	whitmore lake		6	0	Laura Schwennesen	2022-11-08	N	1173	58	6			P	www.wlps.net/board-members	lmschwennesen@gmail.com	(248) 698-3300	8845 Main Street  Whitmore Lake, MI 48189		
9243	schl-cou	36330	whitmore lake		7	0	Lindsey Collins	2024-11-05	N	1885	51	6				www.wlps.net/board-members	lindsey.collins@wlps.net	734-449-4464	8845 Main Street Whitmore Lake, MI 48189	https://www.wlps.net/wp-content/uploads/2025/01/lindsey_collins-1.jpg	
9244	schl-cou	36330	whitmore lake		8	0	Kelly Henning	2024-11-05	N	1800	48	6				www.wlps.net/board-members	kelly.henning@wlps.net	734-449-4464	8845 Main Street Whitmore Lake, MI 48189		
2944	town	89100	york	town-clerk	1	0	Kayleigh Zupi	2024-11-05	R	3212	100	4				www.twp-york.org/government/clerks_office.php	kzupi@twp-york.org	734-439-8842 x204	11560 Stony Creek Rd. Milan, Michigan  48160	https://thesuntimesnews.com/wp-content/uploads/2025/02/York-Township-public-notice.png	
3613	town	89100	york	town-super	1	0	Chuck Tellas	2024-11-05	R	3240	100	4				www.twp-york.org	ctellas@twp-york.org 	734-439-8842 x207	11560 Stony Creek Rd., Milan, MI 48160		
4233	town	89100	york	town-treas	1	0	Sally B. Louis	2024-11-05	R	3171	100	4				www.twp-york.org	slouis@twp-york.org	734-439-8842 x203	11560 Stony Creek Rd., Milan, MI 48160		
5348	town-cou	89100	york	council	1	0	Thomas Gary	2024-11-05	R	2699	20	4				www.twp-york.org		734-439-8842	11560 Stony Creek Rd., Milan, MI 48160		
5349	town-cou	89100	york	council	2	0	John Hargrove	2024-11-05	R	2723	20	4				www.twp-york.org	jjhar@frontier.com 	734-439-8842	11560 Stony Creek Rd., Milan, MI 48160		
5350	town-cou	89100	york	council	3	0	Jason D. McGovern	2024-11-05	R	2726	20	4				www.twp-york.org	jasonmcgo@gmail.com	734-439-8842	11560 Stony Creek Rd., Milan, MI 48160		
5351	town-cou	89100	york	council	4	0	Helen Neill	2024-11-05	R	2790	21	4				www.twp-york.org		734-439-8842	11560 Stony Creek Rd., Milan, MI 48160		
6287	city	89140	ypsilanti	mayor	1	0	Nicole Brown	2022-11-08	D	5165	76	4	Y			cityofypsilanti.com	nbrown@cityofypsilanti.com	313-888-4044	One South Huron Street, Ypsilanti, MI 48197		
6464	city-cou	89140	ypsilanti		1	1	Michelle (Me' Chelle) King	2022-11-08	D	1734	93	4	Y			cityofypsilanti.com	mking@cityofypsilanti.com	(734) 657-1030	1 S. Huron St., Ypsilanti, MI 48197		
670	city-cou	89140	ypsilanti		1	2	Steven Wilcoxen	2024-11-05	D	2513	88	4				cityofypsilanti.com	swilcoxen@cityofypsilanti.com	734-657-1796	One South Huron Street, Ypsilanti, MI 48197		
671	city-cou	89140	ypsilanti		1	3	Amber Fellows	2024-11-05	D	2169	79	4				cityofypsilanti.com	afellows@cityofypsilanti.com	(734) 483-1100	One South Huron Street, Ypsilanti, MI 48197		
6465	city-cou	89140	ypsilanti		2	1	Roland Tooson	2024-11-05	D	2398	100	4				cityofypsilanti.com	rtooson@cityofypsilanti.com	734-635-3605	One South Huron Street, Ypsilanti, MI 48197		
8298	city-cou	89140	ypsilanti		2	2	Patrick McLean	2024-11-05	D	2574	100	4			P	cityofypsilanti.com	pmclean@cityofypsilanti.com	614-395-0466	One South Huron Street, Ypsilanti, MI 48197		
6467	city-cou	89140	ypsilanti		2	3	Desirae Simmons	2022-11-08	D	1682	76	4	Y			cityofypsilanti.com	dsimmons@cityofypsilanti.com	256-541-2347	One South Huron Street, Ypsilanti, MI 48197		
2220	schl-cou	36630	ypsilanti		1	0	Yvonne Fields	2020-11-03	N	13818	39	6	Y			www.ycschools.us/board-of-education	yfields4@ycschools.us	734-221-1210	1885 Packard Rd, Ypsilanti, MI 48197		
2221	schl-cou	36630	ypsilanti		2	0	Maria Goodrich	2020-11-03	N	12252	34	6	Y			www.ycschools.us/board-of-education	mgoodrich4@ycschools.us	734-221-1210	1885 Packard Rd, Ypsilanti, MI 48197	https://mariagoodrich.com/wp-content/uploads/2020/08/logotem.png	
7391	schl-cou	36630	ypsilanti		3	0	Sharon Lee	2022-11-08	N	10190	37	6				www.ycschools.us/board-of-education	slee@ycschools.us	734-221-1210	1885 Packard Rd, Ypsilanti, MI 48197		
7392	schl-cou	36630	ypsilanti		4	0	M. Jeanice Townsend	2022-11-08	N	10525	38	6				www.ycschools.us/board-of-education	jtownsend8@ycschools.us	734-221-1210	1885 Packard Rd, Ypsilanti, MI 48197		
7393	schl-cou	36630	ypsilanti		5	0	Meredith Schindler	2022-11-08	N	9620	62	6			P	www.ycschools.us/board-of-education	meredithlschindler@gmail.com	734-221-1210	305 Maple Street, Ypsilanti, MI 48198		
9254	schl-cou	36630	ypsilanti		6	0	Dawn Espy	2024-11-05	N	11105	23	6				www.ycschools.us/board-of-education	despy8@ycschool.us	734-221-1210	1885 Packard Rd, Ypsilanti, MI 48197	https://ycschools-cdn.fxbrt.com/downloads/2024-board-meetings/dawn_espy.png	
9255	schl-cou	36630	ypsilanti		7	0	Celeste Hawkins	2024-11-05	N	13110	27	6				www.ycschools.us/board-of-education	chawkins@ycschools.us	734-221-1210	1885 Packard Rd, Ypsilanti, MI 48197		
9256	schl-cou	36630	ypsilanti		8	0	Talisha Sutton-Kennedy	2024-11-05	N	11579	24	6				www.ycschools.us/board-of-education	tsuttonkennedy7@ycschools.us	734-221-1210	1885 Packard Rd, Ypsilanti, MI 48197		
2945	town	89160	ypsilanti	town-clerk	1	0	Debbie Swanson	2024-11-05	D	22962	100	4				ypsitownship.org/departments/clerks_office/index.php	clerk@ypsitownship.org	734-544-4000 x2	7200 S Huron River Dr Ypsilanti, Michigan 48197		
3004	town	89160	ypsilanti	town-park	1	0	Lawrence W. Johnson	2024-11-05	L	6263	4	4				ypsitownship.org/departments/clerks_office/index.php		734-544-4000	7200 South Huron River Drive, Ypsilanti, MI 48197		
3614	town	89160	ypsilanti	town-super	1	0	Brenda Stumbo	2024-11-05	D	23221	100	4				ypsitownship.org/departments/supervisors_office/index.php	supervisor.info@ypsitownship.org	734-544-4000 x6	7200 South Huron River Drive, Ypsilanti, MI 48197		
4234	town	89160	ypsilanti	town-treas	1	0	Stan Eldridge	2024-11-05	D	22703	100	4				ytown.org/index.php/employees-contact-1/1850-contact-stan-eldridge	treasurer.info@ypsitownship.org	734-544-4000 x3	7200 South Huron River Drive, Ypsilanti, MI 48197		
5352	town-cou	89160	ypsilanti	council	1	0	Karen Lovejoy Roe	2024-11-05	D	21109	25	4				ytown.org/index.php/employees-contact-1/2382-contact-john-p-newman-ii	trustees.info@ypsitownship.org	734-544-4000	7200 South Huron River Drive, Ypsilanti, MI 48197		
5353	town-cou	89160	ypsilanti	council	2	0	John P. Newman II	2024-11-05	D	20613	24	4				ytown.org/index.php/employees-contact-1/2382-contact-john-p-newman-ii	trustees.info@ypsitownship.org	734-544-4000	7200 South Huron River Drive, Ypsilanti, MI 48197		
5354	town-cou	89160	ypsilanti	council	3	0	Gloria Peterson	2024-11-05	D	20708	24	4				ytown.org/index.php/employees-contact-1/2020-contact-gloria-peterson	trustees.info@ypsitownship.org	734-544-4000	7200 South Huron River Drive, Ypsilanti, MI 48197		
5355	town-cou	89160	ypsilanti	council	4	0	LaResha Thornton	2024-11-05	D	20435	24	4				ytown.org/index.php/employees-contact-1/2382-contact-john-p-newman-ii	trustees.info@ypsitownship.org	734-544-4000	7200 South Huron River Drive, Ypsilanti, MI 48197		
